mainTableName,COLUMN_NAME,referenceTableName,refColumnName,DATA_TYPE,TABLE_DESCRIPTION,COLUMN_DESCRIPTION
OTM.SHIPMENT,PREV_SIGHTING_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT,PREV_SIGHTING_LOCATION_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,PRIMARY_ORDER_BASE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,PROCESSING_CODE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,RAIL_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT,RAIL_INTER_MODAL_PLAN_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,RAIL_RETURN_LOCATION_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,RAIL_RETURN_ROUTE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,RATE_GEO_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,RATE_GEO_GID,RATE_GEO,RATE_GEO_GID,nvarchar,Contains all shipment records and their logistical details.,References RATE_GEO table using column RATE_GEO_GID.
OTM.SHIPMENT,RATE_GEO_GID,RATE_GEO_ACCESSORIAL,RATE_GEO_GID,nvarchar,Contains all shipment records and their logistical details.,References RATE_GEO_ACCESSORIAL table using column RATE_GEO_GID.
OTM.SHIPMENT,RATE_GEO_GID,RATE_GEO_REFNUM,RATE_GEO_GID,nvarchar,Contains all shipment records and their logistical details.,References RATE_GEO_REFNUM table using column RATE_GEO_GID.
OTM.SHIPMENT,RATE_OFFERING_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,RATE_OFFERING_GID,P_PROJECT_RATE_OFFERING,RATE_OFFERING_GID,nvarchar,Contains all shipment records and their logistical details.,References P_PROJECT_RATE_OFFERING table using column RATE_OFFERING_GID.
OTM.SHIPMENT,RATE_OFFERING_GID,RATE_OFFERING,RATE_OFFERING_GID,nvarchar,Contains all shipment records and their logistical details.,References RATE_OFFERING table using column RATE_OFFERING_GID.
OTM.SHIPMENT,RATE_OFFERING_GID,RATE_OFFERING_ACCESSORIAL,RATE_OFFERING_GID,nvarchar,Contains all shipment records and their logistical details.,References RATE_OFFERING_ACCESSORIAL table using column RATE_OFFERING_GID.
OTM.SHIPMENT,RATE_OFFERING_GID,RATE_PREFERENCE_DETAIL,RATE_OFFERING_GID,nvarchar,Contains all shipment records and their logistical details.,References RATE_PREFERENCE_DETAIL table using column RATE_OFFERING_GID.
OTM.SHIPMENT,RATE_OFFERING_GID,RO_SPECIAL_SERVICE,RATE_OFFERING_GID,nvarchar,Contains all shipment records and their logistical details.,References RO_SPECIAL_SERVICE table using column RATE_OFFERING_GID.
OTM.SHIPMENT,REPETITION_SCHEDULE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,ROUTE_CODE_COMBINATION_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,RULE_11_INDICATOR,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column RULE_11_INDICATOR.
OTM.SHIPMENT,RULE_7,,,nchar,Contains all shipment records and their logistical details.,Business-specific data stored in column RULE_7.
OTM.SHIPMENT,SAIL_CUTOFF_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT,SAIL_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT,SCHEDULE_TYPE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column SCHEDULE_TYPE.
OTM.SHIPMENT,SECONDARY_CHARGE_RULE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SECONDARY_DRIVER_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SERVPROV_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SERVPROV_GID,SERVPROV,SERVPROV_GID,nvarchar,Contains all shipment records and their logistical details.,References SERVPROV table using column SERVPROV_GID.
OTM.SHIPMENT,SERVPROV_GID,SERVPROV_ALIAS,SERVPROV_GID,nvarchar,Contains all shipment records and their logistical details.,References SERVPROV_ALIAS table using column SERVPROV_GID.
OTM.SHIPMENT,SERVPROV_GID,SERVPROV_POLICY,SERVPROV_GID,nvarchar,Contains all shipment records and their logistical details.,References SERVPROV_POLICY table using column SERVPROV_GID.
OTM.SHIPMENT,SERVPROV_GID,TENDER_COLLAB_SERVPROV,SERVPROV_GID,nvarchar,Contains all shipment records and their logistical details.,References TENDER_COLLAB_SERVPROV table using column SERVPROV_GID.
OTM.SHIPMENT,SHIPMENT_AS_WORK,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column SHIPMENT_AS_WORK.
OTM.SHIPMENT,SHIPMENT_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_ACCESSORIAL,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_ACCESSORIAL table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_BILL,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_BILL table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_INF_COST,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_INF_COST table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_INF_COST_D,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_INF_COST_D table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_INVOLVED_PARTY,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_INVOLVED_PARTY table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_ORDER_RELEASE_JOIN,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_ORDER_RELEASE_JOIN table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_REFNUM,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_REFNUM table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_REMARK,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_REMARK table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_S_EQUIPMENT_JOIN,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_S_EQUIPMENT_JOIN table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_SPECIAL_SERVICE,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_SPECIAL_SERVICE table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_STATUS,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STATUS table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_STOP,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STOP table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_STOP_D,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STOP_D table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SHIPMENT_STOP_REFNUM,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STOP_REFNUM table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SS_EQUIPMENT_STATUS_HISTORY,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SS_EQUIPMENT_STATUS_HISTORY table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GID,SS_STATUS_HISTORY,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SS_STATUS_HISTORY table using column SHIPMENT_GID.
OTM.SHIPMENT,SHIPMENT_GROUP_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SHIPMENT_NAME,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column SHIPMENT_NAME.
OTM.SHIPMENT,SHIPMENT_RELEASED,,,nchar,Contains all shipment records and their logistical details.,Business-specific data stored in column SHIPMENT_RELEASED.
OTM.SHIPMENT,SHIPMENT_TYPE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SHIPMENT_TYPE_GID,SHIPMENT_TYPE,SHIPMENT_TYPE_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_TYPE table using column SHIPMENT_TYPE_GID.
OTM.SHIPMENT,SHIPMENT_XID,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column SHIPMENT_XID.
OTM.SHIPMENT,SHIPPING_AGENT_CONTACT_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SIGHTING_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT,SIGHTING_LOCATION_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SOURCE_LOCATION_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SOURCE_LOCATION_OVERRIDE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,SOURCE_PIER_LOCATION_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,START_TIME,,,datetime2,Contains all shipment records and their logistical details.,The primary operational date and time when the shipment actually started its transit or main leg of the journey. Often used for reporting and analysis of shipment timelines such as distribution by year or month.
OTM.SHIPMENT,T_ACTUAL_COST_CURRENCY_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,T_WEIGHTED_COST_CURRENCY_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TARIFF_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT,TARIFF_NAME,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column TARIFF_NAME.
OTM.SHIPMENT,TARIFF_NUMBER,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column TARIFF_NUMBER.
OTM.SHIPMENT,TARIFF_ORGANIZATION_NAME,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column TARIFF_ORGANIZATION_NAME.
OTM.SHIPMENT,TARIFF_ORGANIZATION_NUMBER,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column TARIFF_ORGANIZATION_NUMBER.
OTM.SHIPMENT,TERM_LOCATION_TEXT,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column TERM_LOCATION_TEXT.
OTM.SHIPMENT,TOT_MATCH_INV_FN,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOT_MATCH_INV_FN.
OTM.SHIPMENT,TOT_MATCH_INV_FN_CURRENCY_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TOT_MATCHED_INV_COST_CURR_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TOT_MATCHED_INVOICE_COST,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOT_MATCHED_INVOICE_COST.
OTM.SHIPMENT,TOT_MATCHED_INVOICE_COST_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOT_MATCHED_INVOICE_COST_BASE.
OTM.SHIPMENT,TOTAL_ACTUAL_C_FN,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_ACTUAL_C_FN.
OTM.SHIPMENT,TOTAL_ACTUAL_C_FN_CURRENCY_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TOTAL_ACTUAL_COST,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_ACTUAL_COST.
OTM.SHIPMENT,TOTAL_ACTUAL_COST_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_ACTUAL_COST_BASE.
OTM.SHIPMENT,TOTAL_APP_COST_FN,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_APP_COST_FN.
OTM.SHIPMENT,TOTAL_APP_COST_FN_CURRENCY_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TOTAL_APPROVED_COST,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_APPROVED_COST.
OTM.SHIPMENT,TOTAL_APPROVED_COST_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_APPROVED_COST_BASE.
OTM.SHIPMENT,TOTAL_APPROVED_COST_CURR_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TOTAL_DECLARED_VALUE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_DECLARED_VALUE.
OTM.SHIPMENT,TOTAL_DECLARED_VALUE_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_DECLARED_VALUE_BASE.
OTM.SHIPMENT,TOTAL_DECLARED_VALUE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TOTAL_ITEM_PACKAGE_COUNT,,,numeric,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_ITEM_PACKAGE_COUNT.
OTM.SHIPMENT,TOTAL_NET_VOLUME,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_NET_VOLUME.
OTM.SHIPMENT,TOTAL_NET_VOLUME_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_NET_VOLUME_BASE.
OTM.SHIPMENT,TOTAL_NET_VOLUME_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_NET_VOLUME_UOM_CODE.
OTM.SHIPMENT,TOTAL_NET_WEIGHT,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_NET_WEIGHT.
OTM.SHIPMENT,TOTAL_NET_WEIGHT_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_NET_WEIGHT_BASE.
OTM.SHIPMENT,TOTAL_NET_WEIGHT_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_NET_WEIGHT_UOM_CODE.
OTM.SHIPMENT,TOTAL_NUM_REFERENCE_UNITS,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_NUM_REFERENCE_UNITS.
OTM.SHIPMENT,TOTAL_PACKAGING_UNIT_COUNT,,,numeric,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_PACKAGING_UNIT_COUNT.
OTM.SHIPMENT,TOTAL_SHIP_UNIT_COUNT,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_SHIP_UNIT_COUNT.
OTM.SHIPMENT,TOTAL_TRANS_C_FN,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_TRANS_C_FN.
OTM.SHIPMENT,TOTAL_TRANS_C_FN_CURRENCY_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TOTAL_TRANS_COST,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_TRANS_COST.
OTM.SHIPMENT,TOTAL_TRANS_COST_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_TRANS_COST_BASE.
OTM.SHIPMENT,TOTAL_TRANS_COST_CURRENCY_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TOTAL_VOLUME,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_VOLUME.
OTM.SHIPMENT,TOTAL_VOLUME_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_VOLUME_BASE.
OTM.SHIPMENT,TOTAL_VOLUME_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_VOLUME_UOM_CODE.
OTM.SHIPMENT,TOTAL_WEIGHT,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_WEIGHT.
OTM.SHIPMENT,TOTAL_WEIGHT_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_WEIGHT_BASE.
OTM.SHIPMENT,TOTAL_WEIGHT_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_WEIGHT_UOM_CODE.
OTM.SHIPMENT,TOTAL_WEIGHTED_COST,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_WEIGHTED_COST.
OTM.SHIPMENT,TOTAL_WEIGHTED_COST_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_WEIGHTED_COST_BASE.
OTM.SHIPMENT,TOTAL_WT_COST_FN,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column TOTAL_WT_COST_FN.
OTM.SHIPMENT,TOTAL_WT_COST_FN_CURRENCY_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TRANSPORT_MODE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,TRANSPORT_MODE_GID,TRANSPORT_MODE,TRANSPORT_MODE_GID,nvarchar,Contains all shipment records and their logistical details.,References TRANSPORT_MODE table using column TRANSPORT_MODE_GID.
OTM.SHIPMENT,UNLOADED_DISTANCE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column UNLOADED_DISTANCE.
OTM.SHIPMENT,UNLOADED_DISTANCE_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column UNLOADED_DISTANCE_BASE.
OTM.SHIPMENT,UNLOADED_DISTANCE_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column UNLOADED_DISTANCE_UOM_CODE.
OTM.SHIPMENT,UPDATE_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT,UPDATE_USER,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column UPDATE_USER.
OTM.SHIPMENT,USER_DEFINED1_ICON_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,USER_DEFINED2_ICON_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,USER_DEFINED3_ICON_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,USER_DEFINED4_ICON_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,USER_DEFINED5_ICON_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,VESSEL_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,VOLUME_UTILIZATION,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column VOLUME_UTILIZATION.
OTM.SHIPMENT,VOYAGE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT,WEIGH_CODE,,,nchar,Contains all shipment records and their logistical details.,Business-specific data stored in column WEIGH_CODE.
OTM.SHIPMENT,WEIGHT_UTILIZATION,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column WEIGHT_UTILIZATION.
OTM.SHIPMENT_STOP,ACCESSORIAL_TIME,,,float,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP,ACCESSORIAL_TIME_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column ACCESSORIAL_TIME_BASE.
OTM.SHIPMENT_STOP,ACCESSORIAL_TIME_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ACCESSORIAL_TIME_UOM_CODE.
OTM.SHIPMENT_STOP,ACTIVITY_TIME,,,float,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP,ACTIVITY_TIME_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column ACTIVITY_TIME_BASE.
OTM.SHIPMENT_STOP,ACTIVITY_TIME_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ACTIVITY_TIME_UOM_CODE.
OTM.SHIPMENT_STOP,ACTUAL_ARRIVAL,,,datetime2,Contains all shipment records and their logistical details.,Business-specific data stored in column ACTUAL_ARRIVAL.
OTM.SHIPMENT_STOP,ACTUAL_DEPARTURE,,,datetime2,Contains all shipment records and their logistical details.,Business-specific data stored in column ACTUAL_DEPARTURE.
OTM.SHIPMENT_STOP,APPOINTMENT_DELIVERY,,,datetime2,Contains all shipment records and their logistical details.,Business-specific data stored in column APPOINTMENT_DELIVERY.
OTM.SHIPMENT_STOP,APPOINTMENT_PICKUP,,,datetime2,Contains all shipment records and their logistical details.,Business-specific data stored in column APPOINTMENT_PICKUP.
OTM.SHIPMENT_STOP,APPOINTMENT_WINDOW_END,,,datetime,Contains all shipment records and their logistical details.,Business-specific data stored in column APPOINTMENT_WINDOW_END.
OTM.SHIPMENT_STOP,APPOINTMENT_WINDOW_START,,,datetime,Contains all shipment records and their logistical details.,Business-specific data stored in column APPOINTMENT_WINDOW_START.
OTM.SHIPMENT_STOP,ARBITRARY_TYPE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ARBITRARY_TYPE.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE1,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE10,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE2,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE3,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE4,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE5,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE6,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE7,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE8,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_DATE9,,,datetime2,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER1,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER10,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER2,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER3,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER4,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER5,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER6,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER7,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER8,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE_NUMBER9,,,float,Contains all shipment records and their logistical details.,Generic attribute used for custom business data.
OTM.SHIPMENT_STOP,ATTRIBUTE1,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE1.
OTM.SHIPMENT_STOP,ATTRIBUTE10,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE10.
OTM.SHIPMENT_STOP,ATTRIBUTE11,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE11.
OTM.SHIPMENT_STOP,ATTRIBUTE12,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE12.
OTM.SHIPMENT_STOP,ATTRIBUTE13,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE13.
OTM.SHIPMENT_STOP,ATTRIBUTE14,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE14.
OTM.SHIPMENT_STOP,ATTRIBUTE15,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE15.
OTM.SHIPMENT_STOP,ATTRIBUTE16,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE16.
OTM.SHIPMENT_STOP,ATTRIBUTE17,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE17.
OTM.SHIPMENT_STOP,ATTRIBUTE18,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE18.
OTM.SHIPMENT_STOP,ATTRIBUTE19,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE19.
OTM.SHIPMENT_STOP,ATTRIBUTE2,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE2.
OTM.SHIPMENT_STOP,ATTRIBUTE20,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE20.
OTM.SHIPMENT_STOP,ATTRIBUTE3,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE3.
OTM.SHIPMENT_STOP,ATTRIBUTE4,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE4.
OTM.SHIPMENT_STOP,ATTRIBUTE5,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE5.
